nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,przejazd_id,kategoria,okresB_id
MPE 13104/5 WITOS,24.03,06:59,8.0,-1.0,Warszawa Służewiec,Piaseczno,"('Warszawa Służewiec', 'Radom Główny')",2023-03-24 06:59:00,"('Warszawa Służewiec', 'Piaseczno')",9.0,57.0,9.0,True,True,2023-03-24 06:59:00,2023-03-24 06:00:00,MPE 13104/5 WITOS 2023-03-24 06:59:00,D,2023-03-24 06:00
MPE 13104/5 WITOS,24.03,07:20,5.0,-3.0,Piaseczno,Warka,"('Warszawa Służewiec', 'Radom Główny')",2023-03-24 07:20:00,"('Piaseczno', 'Warka')",20.0,57.0,8.0,True,True,2023-03-24 07:08:00,2023-03-24 07:00:00,MPE 13104/5 WITOS 2023-03-24 07:20:00,D,2023-03-24 06:00
MPE 13104/5 WITOS,24.03,07:51,0.0,-5.0,Warka,Radom Główny,"('Warszawa Służewiec', 'Radom Główny')",2023-03-24 07:51:00,"('Warka', 'Radom Główny')",28.0,57.0,5.0,True,False,2023-03-24 07:28:00,2023-03-24 07:00:00,MPE 13104/5 WITOS 2023-03-24 07:51:00,D,2023-03-24 06:00
MPE 13104/5 WITOS,24.03,12:14,1.0,1.0,Jarosław,Radymno,"('Jarosław', 'Przemyśl Zasanie')",2023-03-24 12:14:00,"('Jarosław', 'Radymno')",11.0,31.0,0.0,False,False,2023-03-24 12:03:00,2023-03-24 12:00:00,MPE 13104/5 WITOS 2023-03-24 12:14:00,D,2023-03-24 12:00
MPE 13104/5 WITOS,24.03,12:35,0.0,-1.0,Radymno,Przemyśl Zasanie,"('Jarosław', 'Przemyśl Zasanie')",2023-03-24 12:35:00,"('Radymno', 'Przemyśl Zasanie')",20.0,31.0,1.0,False,False,2023-03-24 12:16:00,2023-03-24 12:00:00,MPE 13104/5 WITOS 2023-03-24 12:35:00,D,2023-03-24 12:00
MPE 13104/5 WITOS,24.03,12:39,0.0,0.0,Przemyśl Zasanie,Przemyśl Główny,"('Przemyśl Zasanie', 'Przemyśl Główny')",2023-03-24 12:39:00,"('Przemyśl Zasanie', 'Przemyśl Główny')",5.0,5.0,0.0,False,False,2023-03-24 12:34:00,2023-03-24 12:00:00,MPE 13104/5 WITOS 2023-03-24 12:39:00,D,2023-03-24 12:00
MPE 17102/3 ZIELONOGÓRZANIN,18.03,19:30,0.0,1.0,Gniezno,Poznań Główny,"('Gniezno', 'Poznań Główny')",2023-03-18 19:30:00,"('Gniezno', 'Poznań Główny')",28.0,28.0,-1.0,False,False,2023-03-18 19:01:00,2023-03-18 19:00:00,MPE 17102/3 ZIELONOGÓRZANIN 2023-03-18 19:30:00,D,2023-03-18 18:00
MPE 17104/5 WARTA,13.03,20:08,3.0,3.0,Warszawa Gdańska,Sochaczew,"('Warszawa Gdańska', 'Sochaczew')",2023-03-13 20:08:00,"('Warszawa Gdańska', 'Sochaczew')",39.0,39.0,0.0,False,False,2023-03-13 19:29:00,2023-03-13 19:00:00,MPE 17104/5 WARTA 2023-03-13 20:08:00,D,2023-03-13 18:00
MPE 18102/3 PODLASIAK,13.03,12:32,12.0,5.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-13 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,7.0,True,True,2023-03-13 12:03:00,2023-03-13 12:00:00,MPE 18102/3 PODLASIAK 2023-03-13 12:32:00,D,2023-03-13 12:00
MPE 18102/3 PODLASIAK,14.03,12:32,16.0,1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-14 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,15.0,True,True,2023-03-14 12:11:00,2023-03-14 12:00:00,MPE 18102/3 PODLASIAK 2023-03-14 12:32:00,D,2023-03-14 12:00
MPE 18102/3 PODLASIAK,14.03,13:16,16.0,-2.0,Łowicz Główny,Kutno,"('Łowicz Główny', 'Kutno')",2023-03-14 13:16:00,"('Łowicz Główny', 'Kutno')",30.0,30.0,18.0,True,True,2023-03-14 13:04:00,2023-03-14 13:00:00,MPE 18102/3 PODLASIAK 2023-03-14 13:16:00,D,2023-03-14 12:00
MPE 18102/3 PODLASIAK,15.03,12:32,20.0,4.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-15 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,16.0,True,True,2023-03-15 12:12:00,2023-03-15 12:00:00,MPE 18102/3 PODLASIAK 2023-03-15 12:32:00,D,2023-03-15 12:00
MPE 18102/3 PODLASIAK,17.03,12:32,10.0,6.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-17 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,4.0,False,True,2023-03-17 12:00:00,2023-03-17 12:00:00,MPE 18102/3 PODLASIAK 2023-03-17 12:32:00,D,2023-03-17 12:00
MPE 18102/3 PODLASIAK,17.03,12:32,10.0,6.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-17 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,4.0,False,True,2023-03-17 12:00:00,2023-03-17 12:00:00,MPE 18102/3 PODLASIAK 2023-03-17 12:32:00,D,2023-03-17 12:00
MPE 18102/3 PODLASIAK,21.03,12:32,13.0,6.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-21 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,7.0,True,True,2023-03-21 12:03:00,2023-03-21 12:00:00,MPE 18102/3 PODLASIAK 2023-03-21 12:32:00,D,2023-03-21 12:00
MPE 18102/3 PODLASIAK,21.03,12:32,13.0,6.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-21 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,7.0,True,True,2023-03-21 12:03:00,2023-03-21 12:00:00,MPE 18102/3 PODLASIAK 2023-03-21 12:32:00,D,2023-03-21 12:00
MPE 18102/3 PODLASIAK,22.03,12:32,10.0,4.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-22 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,6.0,True,True,2023-03-22 12:02:00,2023-03-22 12:00:00,MPE 18102/3 PODLASIAK 2023-03-22 12:32:00,D,2023-03-22 12:00
MPE 18102/3 PODLASIAK,23.03,12:32,32.0,5.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-23 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,27.0,True,True,2023-03-23 12:23:00,2023-03-23 12:00:00,MPE 18102/3 PODLASIAK 2023-03-23 12:32:00,D,2023-03-23 12:00
MPE 18102/3 PODLASIAK,24.03,12:32,22.0,-1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-24 12:32:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,23.0,True,True,2023-03-24 12:19:00,2023-03-24 12:00:00,MPE 18102/3 PODLASIAK 2023-03-24 12:32:00,D,2023-03-24 12:00
MPE 18106/7 MEWA,13.03,14:15,13.0,10.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-13 14:15:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,3.0,False,True,2023-03-13 13:42:00,2023-03-13 13:00:00,MPE 18106/7 MEWA 2023-03-13 14:15:00,D,2023-03-13 12:00
MPE 18106/7 MEWA,14.03,14:15,9.0,7.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-14 14:15:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,2.0,False,True,2023-03-14 13:41:00,2023-03-14 13:00:00,MPE 18106/7 MEWA 2023-03-14 14:15:00,D,2023-03-14 12:00
MPE 18106/7 MEWA,15.03,14:15,2.0,2.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-15 14:15:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,0.0,False,False,2023-03-15 13:39:00,2023-03-15 13:00:00,MPE 18106/7 MEWA 2023-03-15 14:15:00,D,2023-03-15 12:00
MPE 18106/7 MEWA,17.03,14:15,5.0,-1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-17 14:15:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,6.0,True,True,2023-03-17 13:45:00,2023-03-17 13:00:00,MPE 18106/7 MEWA 2023-03-17 14:15:00,D,2023-03-17 12:00
MPE 18106/7 MEWA,21.03,14:15,19.0,2.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-21 14:15:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,17.0,True,True,2023-03-21 13:56:00,2023-03-21 13:00:00,MPE 18106/7 MEWA 2023-03-21 14:15:00,D,2023-03-21 12:00
MPE 18106/7 MEWA,22.03,14:14,11.0,11.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-22 14:14:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,0.0,False,True,2023-03-22 13:38:00,2023-03-22 13:00:00,MPE 18106/7 MEWA 2023-03-22 14:14:00,D,2023-03-22 12:00
MPE 18106/7 MEWA,23.03,14:14,5.0,0.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-23 14:14:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,5.0,True,True,2023-03-23 13:43:00,2023-03-23 13:00:00,MPE 18106/7 MEWA 2023-03-23 14:14:00,D,2023-03-23 12:00
MPE 18106/7 MEWA,24.03,14:14,5.0,2.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-24 14:14:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,3.0,False,True,2023-03-24 13:41:00,2023-03-24 13:00:00,MPE 18106/7 MEWA 2023-03-24 14:14:00,D,2023-03-24 12:00
MPE 18110/1 NOTEĆ,13.03,18:06,49.0,3.0,Warszawa Gdańska,Sochaczew,"('Warszawa Gdańska', 'Sochaczew')",2023-03-13 18:06:00,"('Warszawa Gdańska', 'Sochaczew')",39.0,39.0,46.0,True,True,2023-03-13 18:13:00,2023-03-13 18:00:00,MPE 18110/1 NOTEĆ 2023-03-13 18:06:00,D,2023-03-13 18:00
MPE 18115/4 POBRZEŻE,15.03,11:09,0.0,0.0,Legionowo,Nowy Dwór Mazowiecki,"('Legionowo', 'Nowy Dwór Mazowiecki')",2023-03-15 11:09:00,"('Legionowo', 'Nowy Dwór Mazowiecki')",9.0,9.0,0.0,False,False,2023-03-15 11:00:00,2023-03-15 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-15 11:09:00,D,2023-03-15 10:00
MPE 18115/4 POBRZEŻE,17.03,10:59,15.0,-5.0,Warszawa Gdańska,Legionowo,"('Warszawa Gdańska', 'Legionowo')",2023-03-17 10:59:00,"('Warszawa Gdańska', 'Legionowo')",16.0,16.0,20.0,True,True,2023-03-17 11:03:00,2023-03-17 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-17 10:59:00,D,2023-03-17 10:00
MPE 18115/4 POBRZEŻE,17.03,11:09,17.0,2.0,Legionowo,Nowy Dwór Mazowiecki,"('Legionowo', 'Nowy Dwór Mazowiecki')",2023-03-17 11:09:00,"('Legionowo', 'Nowy Dwór Mazowiecki')",9.0,9.0,15.0,True,True,2023-03-17 11:15:00,2023-03-17 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-17 11:09:00,D,2023-03-17 10:00
MPE 18115/4 POBRZEŻE,18.03,10:59,1.0,-4.0,Warszawa Gdańska,Legionowo,"('Warszawa Gdańska', 'Legionowo')",2023-03-18 10:59:00,"('Warszawa Gdańska', 'Legionowo')",16.0,16.0,5.0,True,False,2023-03-18 10:48:00,2023-03-18 10:00:00,MPE 18115/4 POBRZEŻE 2023-03-18 10:59:00,D,2023-03-18 10:00
MPE 18115/4 POBRZEŻE,18.03,11:09,1.0,0.0,Legionowo,Nowy Dwór Mazowiecki,"('Legionowo', 'Nowy Dwór Mazowiecki')",2023-03-18 11:09:00,"('Legionowo', 'Nowy Dwór Mazowiecki')",9.0,9.0,1.0,False,False,2023-03-18 11:01:00,2023-03-18 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-18 11:09:00,D,2023-03-18 10:00
MPE 18115/4 POBRZEŻE,20.03,10:59,27.0,12.0,Warszawa Gdańska,Legionowo,"('Warszawa Gdańska', 'Legionowo')",2023-03-20 10:59:00,"('Warszawa Gdańska', 'Legionowo')",16.0,16.0,15.0,True,True,2023-03-20 10:58:00,2023-03-20 10:00:00,MPE 18115/4 POBRZEŻE 2023-03-20 10:59:00,D,2023-03-20 10:00
MPE 18115/4 POBRZEŻE,20.03,11:09,26.0,-1.0,Legionowo,Nowy Dwór Mazowiecki,"('Legionowo', 'Nowy Dwór Mazowiecki')",2023-03-20 11:09:00,"('Legionowo', 'Nowy Dwór Mazowiecki')",9.0,9.0,27.0,True,True,2023-03-20 11:27:00,2023-03-20 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-20 11:09:00,D,2023-03-20 10:00
MPE 18115/4 POBRZEŻE,21.03,11:09,14.0,0.0,Legionowo,Nowy Dwór Mazowiecki,"('Legionowo', 'Nowy Dwór Mazowiecki')",2023-03-21 11:09:00,"('Legionowo', 'Nowy Dwór Mazowiecki')",9.0,9.0,14.0,True,True,2023-03-21 11:14:00,2023-03-21 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-21 11:09:00,D,2023-03-21 10:00
MPE 18115/4 POBRZEŻE,22.03,10:59,12.0,-1.0,Warszawa Gdańska,Legionowo,"('Warszawa Gdańska', 'Legionowo')",2023-03-22 10:59:00,"('Warszawa Gdańska', 'Legionowo')",16.0,16.0,13.0,True,True,2023-03-22 10:56:00,2023-03-22 10:00:00,MPE 18115/4 POBRZEŻE 2023-03-22 10:59:00,D,2023-03-22 10:00
MPE 18115/4 POBRZEŻE,22.03,11:09,11.0,-1.0,Legionowo,Nowy Dwór Mazowiecki,"('Legionowo', 'Nowy Dwór Mazowiecki')",2023-03-22 11:09:00,"('Legionowo', 'Nowy Dwór Mazowiecki')",9.0,9.0,12.0,True,True,2023-03-22 11:12:00,2023-03-22 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-22 11:09:00,D,2023-03-22 10:00
MPE 18115/4 POBRZEŻE,24.03,10:59,1.0,1.0,Warszawa Gdańska,Legionowo,"('Warszawa Gdańska', 'Legionowo')",2023-03-24 10:59:00,"('Warszawa Gdańska', 'Legionowo')",16.0,16.0,0.0,False,False,2023-03-24 10:43:00,2023-03-24 10:00:00,MPE 18115/4 POBRZEŻE 2023-03-24 10:59:00,D,2023-03-24 10:00
MPE 18115/4 POBRZEŻE,24.03,11:09,1.0,0.0,Legionowo,Nowy Dwór Mazowiecki,"('Legionowo', 'Nowy Dwór Mazowiecki')",2023-03-24 11:09:00,"('Legionowo', 'Nowy Dwór Mazowiecki')",9.0,9.0,1.0,False,False,2023-03-24 11:01:00,2023-03-24 11:00:00,MPE 18115/4 POBRZEŻE 2023-03-24 11:09:00,D,2023-03-24 10:00
MPE 27100/1 LUBUSZANIN,13.03,18:27,6.0,-12.0,Warszawa Gdańska,Sochaczew,"('Warszawa Gdańska', 'Sochaczew')",2023-03-13 18:27:00,"('Warszawa Gdańska', 'Sochaczew')",39.0,39.0,18.0,True,True,2023-03-13 18:06:00,2023-03-13 18:00:00,MPE 27100/1 LUBUSZANIN 2023-03-13 18:27:00,D,2023-03-13 18:00
MPE 28100/1 STASZIC,13.03,06:28,2.0,2.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-13 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-13 06:22:00,2023-03-13 06:00:00,MPE 28100/1 STASZIC 2023-03-13 06:28:00,D,2023-03-13 06:00
MPE 28100/1 STASZIC,13.03,06:41,3.0,1.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-13 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,2.0,False,False,2023-03-13 06:30:00,2023-03-13 06:00:00,MPE 28100/1 STASZIC 2023-03-13 06:41:00,D,2023-03-13 06:00
MPE 28100/1 STASZIC,13.03,06:52,3.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-13 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,3.0,False,False,2023-03-13 06:44:00,2023-03-13 06:00:00,MPE 28100/1 STASZIC 2023-03-13 06:52:00,D,2023-03-13 06:00
MPE 28100/1 STASZIC,14.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-14 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-14 06:22:00,2023-03-14 06:00:00,MPE 28100/1 STASZIC 2023-03-14 06:28:00,D,2023-03-14 06:00
MPE 28100/1 STASZIC,14.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-14 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-14 06:28:00,2023-03-14 06:00:00,MPE 28100/1 STASZIC 2023-03-14 06:41:00,D,2023-03-14 06:00
MPE 28100/1 STASZIC,14.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-14 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-14 06:41:00,2023-03-14 06:00:00,MPE 28100/1 STASZIC 2023-03-14 06:52:00,D,2023-03-14 06:00
MPE 28100/1 STASZIC,14.03,09:30,70.0,5.0,Sochaczew,Łowicz Główny,"('Sochaczew', 'Łowicz Główny')",2023-03-14 09:30:00,"('Sochaczew', 'Łowicz Główny')",19.0,19.0,65.0,True,True,2023-03-14 10:16:00,2023-03-14 10:00:00,MPE 28100/1 STASZIC 2023-03-14 09:30:00,D,2023-03-14 10:00
MPE 28100/1 STASZIC,15.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-15 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-15 06:22:00,2023-03-15 06:00:00,MPE 28100/1 STASZIC 2023-03-15 06:28:00,D,2023-03-15 06:00
MPE 28100/1 STASZIC,15.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-15 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-15 06:28:00,2023-03-15 06:00:00,MPE 28100/1 STASZIC 2023-03-15 06:41:00,D,2023-03-15 06:00
MPE 28100/1 STASZIC,15.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-15 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-15 06:41:00,2023-03-15 06:00:00,MPE 28100/1 STASZIC 2023-03-15 06:52:00,D,2023-03-15 06:00
MPE 28100/1 STASZIC,16.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-16 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-16 06:22:00,2023-03-16 06:00:00,MPE 28100/1 STASZIC 2023-03-16 06:28:00,D,2023-03-16 06:00
MPE 28100/1 STASZIC,16.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-16 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-16 06:28:00,2023-03-16 06:00:00,MPE 28100/1 STASZIC 2023-03-16 06:41:00,D,2023-03-16 06:00
MPE 28100/1 STASZIC,16.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-16 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-16 06:41:00,2023-03-16 06:00:00,MPE 28100/1 STASZIC 2023-03-16 06:52:00,D,2023-03-16 06:00
MPE 28100/1 STASZIC,17.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-17 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-17 06:22:00,2023-03-17 06:00:00,MPE 28100/1 STASZIC 2023-03-17 06:28:00,D,2023-03-17 06:00
MPE 28100/1 STASZIC,17.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-17 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-17 06:28:00,2023-03-17 06:00:00,MPE 28100/1 STASZIC 2023-03-17 06:41:00,D,2023-03-17 06:00
MPE 28100/1 STASZIC,17.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-17 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-17 06:41:00,2023-03-17 06:00:00,MPE 28100/1 STASZIC 2023-03-17 06:52:00,D,2023-03-17 06:00
MPE 28100/1 STASZIC,18.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-18 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-18 06:22:00,2023-03-18 06:00:00,MPE 28100/1 STASZIC 2023-03-18 06:28:00,D,2023-03-18 06:00
MPE 28100/1 STASZIC,18.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-18 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-18 06:28:00,2023-03-18 06:00:00,MPE 28100/1 STASZIC 2023-03-18 06:41:00,D,2023-03-18 06:00
MPE 28100/1 STASZIC,18.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-18 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-18 06:41:00,2023-03-18 06:00:00,MPE 28100/1 STASZIC 2023-03-18 06:52:00,D,2023-03-18 06:00
MPE 28100/1 STASZIC,19.03,06:28,2.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-19 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,2.0,False,False,2023-03-19 06:24:00,2023-03-19 06:00:00,MPE 28100/1 STASZIC 2023-03-19 06:28:00,D,2023-03-19 06:00
MPE 28100/1 STASZIC,19.03,06:41,1.0,-1.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-19 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,2.0,False,False,2023-03-19 06:30:00,2023-03-19 06:00:00,MPE 28100/1 STASZIC 2023-03-19 06:41:00,D,2023-03-19 06:00
MPE 28100/1 STASZIC,19.03,06:52,1.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-19 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,1.0,False,False,2023-03-19 06:42:00,2023-03-19 06:00:00,MPE 28100/1 STASZIC 2023-03-19 06:52:00,D,2023-03-19 06:00
MPE 28100/1 STASZIC,19.03,09:30,57.0,3.0,Sochaczew,Łowicz Główny,"('Sochaczew', 'Łowicz Główny')",2023-03-19 09:30:00,"('Sochaczew', 'Łowicz Główny')",19.0,19.0,54.0,True,True,2023-03-19 10:05:00,2023-03-19 10:00:00,MPE 28100/1 STASZIC 2023-03-19 09:30:00,D,2023-03-19 10:00
MPE 28100/1 STASZIC,19.03,10:00,57.0,0.0,Łowicz Główny,Kutno,"('Łowicz Główny', 'Kutno')",2023-03-19 10:00:00,"('Łowicz Główny', 'Kutno')",30.0,30.0,57.0,True,True,2023-03-19 10:27:00,2023-03-19 10:00:00,MPE 28100/1 STASZIC 2023-03-19 10:00:00,D,2023-03-19 10:00
MPE 28100/1 STASZIC,20.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-20 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-20 06:22:00,2023-03-20 06:00:00,MPE 28100/1 STASZIC 2023-03-20 06:28:00,D,2023-03-20 06:00
MPE 28100/1 STASZIC,20.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-20 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-20 06:28:00,2023-03-20 06:00:00,MPE 28100/1 STASZIC 2023-03-20 06:41:00,D,2023-03-20 06:00
MPE 28100/1 STASZIC,20.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-20 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-20 06:41:00,2023-03-20 06:00:00,MPE 28100/1 STASZIC 2023-03-20 06:52:00,D,2023-03-20 06:00
MPE 28100/1 STASZIC,21.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-21 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-21 06:22:00,2023-03-21 06:00:00,MPE 28100/1 STASZIC 2023-03-21 06:28:00,D,2023-03-21 06:00
MPE 28100/1 STASZIC,21.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-21 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-21 06:28:00,2023-03-21 06:00:00,MPE 28100/1 STASZIC 2023-03-21 06:41:00,D,2023-03-21 06:00
MPE 28100/1 STASZIC,21.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-21 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-21 06:41:00,2023-03-21 06:00:00,MPE 28100/1 STASZIC 2023-03-21 06:52:00,D,2023-03-21 06:00
