nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,warte_uwagi
MPE 58109/8 STAŃCZYK,13.03,18:53,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-13 18:43:00,2023-03-13 18:00,True
MPE 58109/8 STAŃCZYK,13.03,21:31,8.0,0.0,Białogard,Świdwin,"('Białogard', 'Stargard')",2023-03-13 21:31:00,"('Białogard', 'Świdwin')",24.0,79.0,8.0,True,True,2023-03-13 21:15:00,2023-03-13 21:00,True
MPE 58109/8 STAŃCZYK,13.03,21:45,8.0,0.0,Świdwin,Łobez,"('Białogard', 'Stargard')",2023-03-13 21:45:00,"('Świdwin', 'Łobez')",14.0,79.0,8.0,True,True,2023-03-13 21:39:00,2023-03-13 21:00,True
MPE 58109/8 STAŃCZYK,13.03,21:54,6.0,-2.0,Łobez,Runowo Pomorskie,"('Białogard', 'Stargard')",2023-03-13 21:54:00,"('Łobez', 'Runowo Pomorskie')",9.0,79.0,8.0,True,True,2023-03-13 21:53:00,2023-03-13 21:00,True
MPE 58109/8 STAŃCZYK,13.03,22:05,6.0,0.0,Runowo Pomorskie,Chociwel,"('Białogard', 'Stargard')",2023-03-13 22:05:00,"('Runowo Pomorskie', 'Chociwel')",12.0,79.0,6.0,True,True,2023-03-13 21:59:00,2023-03-13 21:00,True
MPE 58109/8 STAŃCZYK,14.03,18:29,4.0,-2.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-14 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,6.0,True,False,2023-03-14 18:17:00,2023-03-14 18:00,True
MPE 58109/8 STAŃCZYK,14.03,18:36,4.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-14 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,4.0,False,False,2023-03-14 18:30:00,2023-03-14 18:00,True
MPE 58109/8 STAŃCZYK,14.03,18:40,4.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-14 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,4.0,False,False,2023-03-14 18:37:00,2023-03-14 18:00,True
MPE 58109/8 STAŃCZYK,14.03,18:45,4.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-14 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,4.0,False,False,2023-03-14 18:43:00,2023-03-14 18:00,True
MPE 58109/8 STAŃCZYK,14.03,18:53,4.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-14 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,4.0,False,False,2023-03-14 18:47:00,2023-03-14 18:00,True
MPE 58109/8 STAŃCZYK,15.03,18:29,1.0,1.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-15 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,0.0,False,False,2023-03-15 18:11:00,2023-03-15 18:00,True
MPE 58109/8 STAŃCZYK,15.03,18:36,0.0,-1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-15 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,1.0,False,False,2023-03-15 18:27:00,2023-03-15 18:00,True
MPE 58109/8 STAŃCZYK,15.03,18:40,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-15 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-15 18:33:00,2023-03-15 18:00,True
MPE 58109/8 STAŃCZYK,15.03,18:45,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-15 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-15 18:39:00,2023-03-15 18:00,True
MPE 58109/8 STAŃCZYK,15.03,18:53,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-15 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-15 18:43:00,2023-03-15 18:00,True
MPE 58109/8 STAŃCZYK,16.03,18:29,0.0,-4.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-16 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,4.0,False,False,2023-03-16 18:15:00,2023-03-16 18:00,True
MPE 58109/8 STAŃCZYK,16.03,18:36,0.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,0.0,False,False,2023-03-16 18:26:00,2023-03-16 18:00,True
MPE 58109/8 STAŃCZYK,16.03,18:40,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-16 18:33:00,2023-03-16 18:00,True
MPE 58109/8 STAŃCZYK,16.03,18:45,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-16 18:39:00,2023-03-16 18:00,True
MPE 58109/8 STAŃCZYK,16.03,18:53,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-16 18:43:00,2023-03-16 18:00,True
MPE 58109/8 STAŃCZYK,16.03,19:15,23.0,5.0,Rumia,Wejherowo,"('Gdynia Główna', 'Lębork')",2023-03-16 19:15:00,"('Rumia', 'Wejherowo')",10.0,39.0,18.0,True,True,2023-03-16 19:23:00,2023-03-16 19:00,True
MPE 58109/8 STAŃCZYK,16.03,19:37,22.0,-1.0,Wejherowo,Lębork,"('Gdynia Główna', 'Lębork')",2023-03-16 19:37:00,"('Wejherowo', 'Lębork')",29.0,39.0,23.0,True,True,2023-03-16 19:31:00,2023-03-16 19:00,True
MPE 58109/8 STAŃCZYK,16.03,20:25,22.0,0.0,Słupsk,Sławno,"('Słupsk', 'Koszalin')",2023-03-16 20:25:00,"('Słupsk', 'Sławno')",36.0,38.0,22.0,True,True,2023-03-16 20:11:00,2023-03-16 20:00,True
MPE 58109/8 STAŃCZYK,16.03,20:55,15.0,-7.0,Sławno,Koszalin,"('Słupsk', 'Koszalin')",2023-03-16 20:55:00,"('Sławno', 'Koszalin')",32.0,38.0,22.0,True,True,2023-03-16 20:45:00,2023-03-16 20:00,True
MPE 58109/8 STAŃCZYK,17.03,18:03,1.0,1.0,Malbork,Tczew,"('Malbork', 'Tczew')",2023-03-17 18:03:00,"('Malbork', 'Tczew')",13.0,13.0,0.0,False,False,2023-03-17 17:50:00,2023-03-17 17:00,True
MPE 58109/8 STAŃCZYK,17.03,18:29,3.0,2.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-17 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,1.0,False,False,2023-03-17 18:12:00,2023-03-17 18:00,True
MPE 58109/8 STAŃCZYK,17.03,18:36,4.0,1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,3.0,False,False,2023-03-17 18:29:00,2023-03-17 18:00,True
MPE 58109/8 STAŃCZYK,17.03,18:40,4.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,4.0,False,False,2023-03-17 18:37:00,2023-03-17 18:00,True
MPE 58109/8 STAŃCZYK,17.03,18:45,5.0,1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,4.0,False,True,2023-03-17 18:43:00,2023-03-17 18:00,True
MPE 58109/8 STAŃCZYK,17.03,18:53,7.0,2.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,5.0,True,True,2023-03-17 18:48:00,2023-03-17 18:00,True
MPE 58109/8 STAŃCZYK,17.03,19:15,12.0,-1.0,Rumia,Wejherowo,"('Gdynia Główna', 'Lębork')",2023-03-17 19:15:00,"('Rumia', 'Wejherowo')",10.0,39.0,13.0,True,True,2023-03-17 19:18:00,2023-03-17 19:00,True
MPE 58109/8 STAŃCZYK,17.03,19:37,13.0,1.0,Wejherowo,Lębork,"('Gdynia Główna', 'Lębork')",2023-03-17 19:37:00,"('Wejherowo', 'Lębork')",29.0,39.0,12.0,True,True,2023-03-17 19:20:00,2023-03-17 19:00,True
MPE 58109/8 STAŃCZYK,17.03,20:25,13.0,0.0,Słupsk,Sławno,"('Słupsk', 'Koszalin')",2023-03-17 20:25:00,"('Słupsk', 'Sławno')",36.0,38.0,13.0,True,True,2023-03-17 20:02:00,2023-03-17 20:00,True
MPE 58109/8 STAŃCZYK,17.03,20:55,7.0,-6.0,Sławno,Koszalin,"('Słupsk', 'Koszalin')",2023-03-17 20:55:00,"('Sławno', 'Koszalin')",32.0,38.0,13.0,True,True,2023-03-17 20:36:00,2023-03-17 20:00,True
MPE 58109/8 STAŃCZYK,17.03,21:31,7.0,0.0,Białogard,Świdwin,"('Białogard', 'Stargard')",2023-03-17 21:31:00,"('Białogard', 'Świdwin')",24.0,79.0,7.0,True,True,2023-03-17 21:14:00,2023-03-17 21:00,True
MPE 58109/8 STAŃCZYK,17.03,21:45,6.0,-1.0,Świdwin,Łobez,"('Białogard', 'Stargard')",2023-03-17 21:45:00,"('Świdwin', 'Łobez')",14.0,79.0,7.0,True,True,2023-03-17 21:38:00,2023-03-17 21:00,True
MPE 58109/8 STAŃCZYK,17.03,21:54,5.0,-1.0,Łobez,Runowo Pomorskie,"('Białogard', 'Stargard')",2023-03-17 21:54:00,"('Łobez', 'Runowo Pomorskie')",9.0,79.0,6.0,True,True,2023-03-17 21:51:00,2023-03-17 21:00,True
MPE 58109/8 STAŃCZYK,17.03,22:05,5.0,0.0,Runowo Pomorskie,Chociwel,"('Białogard', 'Stargard')",2023-03-17 22:05:00,"('Runowo Pomorskie', 'Chociwel')",12.0,79.0,5.0,True,True,2023-03-17 21:58:00,2023-03-17 21:00,True
MPE 58109/8 STAŃCZYK,19.03,18:03,0.0,0.0,Malbork,Tczew,"('Malbork', 'Tczew')",2023-03-19 18:03:00,"('Malbork', 'Tczew')",13.0,13.0,0.0,False,False,2023-03-19 17:50:00,2023-03-19 17:00,True
MPE 58109/8 STAŃCZYK,19.03,18:29,0.0,0.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-19 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,0.0,False,False,2023-03-19 18:11:00,2023-03-19 18:00,True
MPE 58109/8 STAŃCZYK,19.03,18:36,0.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,0.0,False,False,2023-03-19 18:26:00,2023-03-19 18:00,True
MPE 58109/8 STAŃCZYK,19.03,18:40,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-19 18:33:00,2023-03-19 18:00,True
MPE 58109/8 STAŃCZYK,19.03,18:45,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-19 18:39:00,2023-03-19 18:00,True
MPE 58109/8 STAŃCZYK,19.03,18:53,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-19 18:43:00,2023-03-19 18:00,True
MPE 58109/8 STAŃCZYK,20.03,18:29,1.0,1.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-20 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,0.0,False,False,2023-03-20 18:11:00,2023-03-20 18:00,True
MPE 58109/8 STAŃCZYK,20.03,18:36,0.0,-1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,1.0,False,False,2023-03-20 18:27:00,2023-03-20 18:00,True
MPE 58109/8 STAŃCZYK,20.03,18:40,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-20 18:33:00,2023-03-20 18:00,True
MPE 58109/8 STAŃCZYK,20.03,18:45,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-20 18:39:00,2023-03-20 18:00,True
MPE 58109/8 STAŃCZYK,20.03,18:53,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-20 18:43:00,2023-03-20 18:00,True
MPE 58109/8 STAŃCZYK,20.03,19:15,7.0,-2.0,Rumia,Wejherowo,"('Gdynia Główna', 'Lębork')",2023-03-20 19:15:00,"('Rumia', 'Wejherowo')",10.0,39.0,9.0,True,True,2023-03-20 19:14:00,2023-03-20 19:00,True
MPE 58109/8 STAŃCZYK,20.03,19:37,6.0,-1.0,Wejherowo,Lębork,"('Gdynia Główna', 'Lębork')",2023-03-20 19:37:00,"('Wejherowo', 'Lębork')",29.0,39.0,7.0,True,True,2023-03-20 19:15:00,2023-03-20 19:00,True
MPE 58109/8 STAŃCZYK,21.03,18:36,3.0,-1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,4.0,False,False,2023-03-21 18:30:00,2023-03-21 18:00,True
MPE 58109/8 STAŃCZYK,21.03,18:40,3.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,3.0,False,False,2023-03-21 18:36:00,2023-03-21 18:00,True
MPE 58109/8 STAŃCZYK,21.03,18:45,2.0,-1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,3.0,False,False,2023-03-21 18:42:00,2023-03-21 18:00,True
MPE 58109/8 STAŃCZYK,21.03,18:53,2.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,2.0,False,False,2023-03-21 18:45:00,2023-03-21 18:00,True
MPE 58109/8 STAŃCZYK,21.03,21:31,2.0,0.0,Białogard,Świdwin,"('Białogard', 'Stargard')",2023-03-21 21:31:00,"('Białogard', 'Świdwin')",24.0,79.0,2.0,False,False,2023-03-21 21:09:00,2023-03-21 21:00,True
MPE 58109/8 STAŃCZYK,21.03,21:45,1.0,-1.0,Świdwin,Łobez,"('Białogard', 'Stargard')",2023-03-21 21:45:00,"('Świdwin', 'Łobez')",14.0,79.0,2.0,False,False,2023-03-21 21:33:00,2023-03-21 21:00,True
MPE 58109/8 STAŃCZYK,21.03,21:54,0.0,-1.0,Łobez,Runowo Pomorskie,"('Białogard', 'Stargard')",2023-03-21 21:54:00,"('Łobez', 'Runowo Pomorskie')",9.0,79.0,1.0,False,False,2023-03-21 21:46:00,2023-03-21 21:00,True
MPE 58109/8 STAŃCZYK,21.03,22:05,0.0,0.0,Runowo Pomorskie,Chociwel,"('Białogard', 'Stargard')",2023-03-21 22:05:00,"('Runowo Pomorskie', 'Chociwel')",12.0,79.0,0.0,False,False,2023-03-21 21:53:00,2023-03-21 21:00,True
MPE 58109/8 STAŃCZYK,22.03,18:29,0.0,0.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-22 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,0.0,False,False,2023-03-22 18:11:00,2023-03-22 18:00,True
MPE 58109/8 STAŃCZYK,22.03,18:36,0.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,0.0,False,False,2023-03-22 18:26:00,2023-03-22 18:00,True
MPE 58109/8 STAŃCZYK,22.03,18:40,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-22 18:33:00,2023-03-22 18:00,True
MPE 58109/8 STAŃCZYK,22.03,18:45,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-22 18:39:00,2023-03-22 18:00,True
MPE 58109/8 STAŃCZYK,22.03,18:53,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-22 18:43:00,2023-03-22 18:00,True
MPE 58109/8 STAŃCZYK,23.03,18:29,1.0,-1.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-23 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,2.0,False,False,2023-03-23 18:13:00,2023-03-23 18:00,True
MPE 58109/8 STAŃCZYK,23.03,18:36,1.0,0.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,1.0,False,False,2023-03-23 18:27:00,2023-03-23 18:00,True
MPE 58109/8 STAŃCZYK,23.03,18:40,1.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,1.0,False,False,2023-03-23 18:34:00,2023-03-23 18:00,True
MPE 58109/8 STAŃCZYK,23.03,18:45,1.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,1.0,False,False,2023-03-23 18:40:00,2023-03-23 18:00,True
MPE 58109/8 STAŃCZYK,23.03,18:53,2.0,1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,1.0,False,False,2023-03-23 18:44:00,2023-03-23 18:00,True
MPE 58109/8 STAŃCZYK,23.03,21:45,42.0,1.0,Świdwin,Łobez,"('Białogard', 'Stargard')",2023-03-23 21:45:00,"('Świdwin', 'Łobez')",14.0,79.0,41.0,True,True,2023-03-23 22:12:00,2023-03-23 22:00,True
MPE 58109/8 STAŃCZYK,23.03,21:54,42.0,0.0,Łobez,Runowo Pomorskie,"('Białogard', 'Stargard')",2023-03-23 21:54:00,"('Łobez', 'Runowo Pomorskie')",9.0,79.0,42.0,True,True,2023-03-23 22:27:00,2023-03-23 22:00,True
MPE 58109/8 STAŃCZYK,23.03,22:05,42.0,0.0,Runowo Pomorskie,Chociwel,"('Białogard', 'Stargard')",2023-03-23 22:05:00,"('Runowo Pomorskie', 'Chociwel')",12.0,79.0,42.0,True,True,2023-03-23 22:35:00,2023-03-23 22:00,True
MPE 58109/8 STAŃCZYK,23.03,22:24,42.0,0.0,Chociwel,Stargard,"('Białogard', 'Stargard')",2023-03-23 22:24:00,"('Chociwel', 'Stargard')",20.0,79.0,42.0,True,True,2023-03-23 22:46:00,2023-03-23 22:00,True
MPE 58109/8 STAŃCZYK,24.03,18:29,1.0,-8.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-24 18:29:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,9.0,True,False,2023-03-24 18:20:00,2023-03-24 18:00,True
MPE 58109/8 STAŃCZYK,24.03,18:36,0.0,-1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 18:36:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,1.0,False,False,2023-03-24 18:27:00,2023-03-24 18:00,True
MPE 58109/8 STAŃCZYK,24.03,18:40,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 18:40:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-24 18:33:00,2023-03-24 18:00,True
MPE 58109/8 STAŃCZYK,24.03,18:45,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 18:45:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-24 18:39:00,2023-03-24 18:00,True
MPE 58109/8 STAŃCZYK,24.03,18:53,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-24 18:53:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-24 18:43:00,2023-03-24 18:00,True
MPE 58109/8 STAŃCZYK,24.03,19:15,30.0,0.0,Rumia,Wejherowo,"('Gdynia Główna', 'Lębork')",2023-03-24 19:15:00,"('Rumia', 'Wejherowo')",10.0,39.0,30.0,True,True,2023-03-24 19:35:00,2023-03-24 19:00,True
MPE 58109/8 STAŃCZYK,24.03,19:37,29.0,-1.0,Wejherowo,Lębork,"('Gdynia Główna', 'Lębork')",2023-03-24 19:37:00,"('Wejherowo', 'Lębork')",29.0,39.0,30.0,True,True,2023-03-24 19:38:00,2023-03-24 19:00,True
MPE 58109/8 STAŃCZYK,24.03,20:25,28.0,-1.0,Słupsk,Sławno,"('Słupsk', 'Koszalin')",2023-03-24 20:25:00,"('Słupsk', 'Sławno')",36.0,38.0,29.0,True,True,2023-03-24 20:18:00,2023-03-24 20:00,True
MPE 58109/8 STAŃCZYK,24.03,20:55,41.0,13.0,Sławno,Koszalin,"('Słupsk', 'Koszalin')",2023-03-24 20:55:00,"('Sławno', 'Koszalin')",32.0,38.0,28.0,True,True,2023-03-24 20:51:00,2023-03-24 20:00,True
MPE 58109/8 STAŃCZYK,24.03,21:45,45.0,-2.0,Świdwin,Łobez,"('Białogard', 'Stargard')",2023-03-24 21:45:00,"('Świdwin', 'Łobez')",14.0,79.0,47.0,True,True,2023-03-24 22:18:00,2023-03-24 22:00,True
MPE 58109/8 STAŃCZYK,24.03,21:54,43.0,-2.0,Łobez,Runowo Pomorskie,"('Białogard', 'Stargard')",2023-03-24 21:54:00,"('Łobez', 'Runowo Pomorskie')",9.0,79.0,45.0,True,True,2023-03-24 22:30:00,2023-03-24 22:00,True
MPE 58109/8 STAŃCZYK,24.03,22:05,43.0,0.0,Runowo Pomorskie,Chociwel,"('Białogard', 'Stargard')",2023-03-24 22:05:00,"('Runowo Pomorskie', 'Chociwel')",12.0,79.0,43.0,True,True,2023-03-24 22:36:00,2023-03-24 22:00,True
MPE 58109/8 STAŃCZYK,24.03,22:24,48.0,5.0,Chociwel,Stargard,"('Białogard', 'Stargard')",2023-03-24 22:24:00,"('Chociwel', 'Stargard')",20.0,79.0,43.0,True,True,2023-03-24 22:47:00,2023-03-24 22:00,True
MPE 61100/1 ORZESZKOWA,13.03,19:49,11.0,-3.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-13 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,14.0,True,True,2023-03-13 19:49:00,2023-03-13 19:00,True
MPE 61100/1 ORZESZKOWA,13.03,19:58,10.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-13 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,11.0,True,True,2023-03-13 19:57:00,2023-03-13 19:00,True
MPE 61100/1 ORZESZKOWA,14.03,19:49,109.0,-1.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-14 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,110.0,True,True,2023-03-14 21:25:00,2023-03-14 21:00,True
MPE 61100/1 ORZESZKOWA,14.03,19:58,108.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-14 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,109.0,True,True,2023-03-14 21:35:00,2023-03-14 21:00,True
MPE 61100/1 ORZESZKOWA,15.03,19:49,0.0,-2.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-15 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,2.0,False,False,2023-03-15 19:37:00,2023-03-15 19:00,True
MPE 61100/1 ORZESZKOWA,15.03,19:58,0.0,0.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-15 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,0.0,False,False,2023-03-15 19:46:00,2023-03-15 19:00,True
