nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id
MPE 18115/4 POBRZEŻE,19.03,14:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 14:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-19 14:02:00,2023-03-19 14:00
MPE 18115/4 POBRZEŻE,19.03,14:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 14:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-19 14:08:00,2023-03-19 14:00
MPE 18115/4 POBRZEŻE,20.03,13:57,28.0,-2.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 13:57:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,30.0,True,True,2023-03-20 14:17:00,2023-03-20 14:00
MPE 18115/4 POBRZEŻE,20.03,14:03,28.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 14:03:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,28.0,True,True,2023-03-20 14:24:00,2023-03-20 14:00
MPE 18115/4 POBRZEŻE,20.03,14:08,27.0,-1.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 14:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,28.0,True,True,2023-03-20 14:30:00,2023-03-20 14:00
MPE 18115/4 POBRZEŻE,20.03,14:18,26.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 14:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,27.0,True,True,2023-03-20 14:35:00,2023-03-20 14:00
MPE 18115/4 POBRZEŻE,22.03,10:01,15.0,0.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-22 10:01:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,15.0,True,True,2023-03-22 10:04:00,2023-03-22 10:00
MPE 18115/4 POBRZEŻE,22.03,14:03,4.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 14:03:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,4.0,False,False,2023-03-22 14:00:00,2023-03-22 14:00
MPE 18115/4 POBRZEŻE,22.03,14:08,4.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 14:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,4.0,False,False,2023-03-22 14:06:00,2023-03-22 14:00
MPE 18115/4 POBRZEŻE,22.03,14:18,3.0,-1.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 14:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,4.0,False,False,2023-03-22 14:12:00,2023-03-22 14:00
MPE 18153/2 PARSĘTA,18.03,11:34,5.0,-4.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-18 11:34:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,9.0,True,True,2023-03-18 11:25:00,2023-03-18 11:00
MPE 18153/2 PARSĘTA,18.03,11:41,10.0,5.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 11:41:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,5.0,True,True,2023-03-18 11:36:00,2023-03-18 11:00
MPE 18153/2 PARSĘTA,18.03,11:47,10.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 11:47:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,10.0,True,True,2023-03-18 11:50:00,2023-03-18 11:00
MPE 18153/2 PARSĘTA,18.03,11:51,10.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 11:51:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,10.0,True,True,2023-03-18 11:55:00,2023-03-18 11:00
MPE 18153/2 PARSĘTA,18.03,12:00,10.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 12:00:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,10.0,True,True,2023-03-18 12:00:00,2023-03-18 12:00
MPE 19132/3 KORCZAK,13.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-13 15:19:00,2023-03-13 15:00
MPE 19132/3 KORCZAK,13.03,15:49,3.0,3.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-13 15:37:00,2023-03-13 15:00
MPE 19132/3 KORCZAK,14.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-14 15:19:00,2023-03-14 15:00
MPE 19132/3 KORCZAK,14.03,15:49,8.0,8.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-14 15:37:00,2023-03-14 15:00
MPE 19132/3 KORCZAK,15.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-15 15:19:00,2023-03-15 15:00
MPE 19132/3 KORCZAK,15.03,15:49,5.0,5.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-15 15:37:00,2023-03-15 15:00
MPE 19132/3 KORCZAK,16.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-16 15:19:00,2023-03-16 15:00
MPE 19132/3 KORCZAK,16.03,15:49,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-16 15:37:00,2023-03-16 15:00
MPE 19132/3 KORCZAK,17.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-17 15:19:00,2023-03-17 15:00
MPE 19132/3 KORCZAK,17.03,15:49,7.0,7.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-17 15:37:00,2023-03-17 15:00
MPE 19132/3 KORCZAK,20.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-20 15:19:00,2023-03-20 15:00
MPE 19132/3 KORCZAK,20.03,15:49,1.0,1.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-20 15:37:00,2023-03-20 15:00
MPE 19132/3 KORCZAK,21.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-21 15:19:00,2023-03-21 15:00
MPE 19132/3 KORCZAK,21.03,15:49,2.0,2.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-21 15:37:00,2023-03-21 15:00
MPE 19132/3 KORCZAK,22.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-22 15:19:00,2023-03-22 15:00
MPE 19132/3 KORCZAK,22.03,15:49,5.0,5.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-22 15:37:00,2023-03-22 15:00
MPE 19132/3 KORCZAK,23.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-23 15:19:00,2023-03-23 15:00
MPE 19132/3 KORCZAK,23.03,15:49,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-23 15:37:00,2023-03-23 15:00
MPE 19132/3 KORCZAK,24.03,15:31,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 15:31:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-24 15:19:00,2023-03-24 15:00
MPE 19132/3 KORCZAK,24.03,15:49,1.0,1.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 15:49:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-24 15:37:00,2023-03-24 15:00
MPE 25100/1 KUJAWIAK,14.03,16:18,15.0,2.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,13.0,True,True,2023-03-14 16:19:00,2023-03-14 16:00
MPE 25100/1 KUJAWIAK,14.03,16:36,11.0,-4.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,15.0,True,True,2023-03-14 16:39:00,2023-03-14 16:00
MPE 25100/1 KUJAWIAK,15.03,16:18,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-15 16:06:00,2023-03-15 16:00
MPE 25100/1 KUJAWIAK,15.03,16:36,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-15 16:24:00,2023-03-15 16:00
MPE 25100/1 KUJAWIAK,16.03,16:18,1.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-16 16:07:00,2023-03-16 16:00
MPE 25100/1 KUJAWIAK,16.03,16:36,1.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,1.0,False,False,2023-03-16 16:25:00,2023-03-16 16:00
MPE 25100/1 KUJAWIAK,17.03,16:18,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-17 16:06:00,2023-03-17 16:00
MPE 25100/1 KUJAWIAK,17.03,16:36,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-17 16:24:00,2023-03-17 16:00
MPE 25100/1 KUJAWIAK,18.03,16:18,1.0,-3.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,4.0,False,False,2023-03-18 16:10:00,2023-03-18 16:00
MPE 25100/1 KUJAWIAK,18.03,16:36,1.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,1.0,False,False,2023-03-18 16:25:00,2023-03-18 16:00
MPE 25100/1 KUJAWIAK,19.03,16:18,7.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,7.0,True,True,2023-03-19 16:13:00,2023-03-19 16:00
MPE 25100/1 KUJAWIAK,19.03,16:36,0.0,-7.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,7.0,True,False,2023-03-19 16:31:00,2023-03-19 16:00
MPE 25100/1 KUJAWIAK,20.03,16:18,0.0,1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-1.0,False,False,2023-03-20 16:05:00,2023-03-20 16:00
MPE 25100/1 KUJAWIAK,20.03,16:36,4.0,4.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-20 16:24:00,2023-03-20 16:00
MPE 25100/1 KUJAWIAK,21.03,16:18,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-21 16:06:00,2023-03-21 16:00
MPE 25100/1 KUJAWIAK,21.03,16:36,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-21 16:24:00,2023-03-21 16:00
MPE 25100/1 KUJAWIAK,22.03,16:18,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-22 16:06:00,2023-03-22 16:00
MPE 25100/1 KUJAWIAK,22.03,16:36,4.0,4.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-22 16:24:00,2023-03-22 16:00
MPE 25100/1 KUJAWIAK,23.03,16:18,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-23 16:06:00,2023-03-23 16:00
MPE 25100/1 KUJAWIAK,23.03,16:36,6.0,6.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-23 16:24:00,2023-03-23 16:00
MPE 25100/1 KUJAWIAK,24.03,16:18,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 16:18:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-24 16:06:00,2023-03-24 16:00
MPE 25100/1 KUJAWIAK,24.03,16:36,13.0,13.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 16:36:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-24 16:24:00,2023-03-24 16:00
MPE 28100/1 STASZIC,13.03,08:20,3.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,3.0,False,False,2023-03-13 08:11:00,2023-03-13 08:00
MPE 28100/1 STASZIC,13.03,08:40,9.0,6.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,3.0,False,True,2023-03-13 08:31:00,2023-03-13 08:00
MPE 28100/1 STASZIC,14.03,08:20,0.0,3.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-3.0,False,False,2023-03-14 08:05:00,2023-03-14 08:00
MPE 28100/1 STASZIC,14.03,08:40,54.0,54.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-14 08:28:00,2023-03-14 08:00
MPE 28100/1 STASZIC,15.03,08:20,2.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,2.0,False,False,2023-03-15 08:10:00,2023-03-15 08:00
MPE 28100/1 STASZIC,15.03,08:40,0.0,-2.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,2.0,False,False,2023-03-15 08:30:00,2023-03-15 08:00
MPE 28100/1 STASZIC,17.03,08:20,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-17 08:08:00,2023-03-17 08:00
MPE 28100/1 STASZIC,17.03,08:40,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-17 08:28:00,2023-03-17 08:00
MPE 28100/1 STASZIC,18.03,08:20,0.0,2.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-2.0,False,False,2023-03-18 08:06:00,2023-03-18 08:00
MPE 28100/1 STASZIC,18.03,08:40,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-18 08:28:00,2023-03-18 08:00
MPE 28100/1 STASZIC,19.03,08:40,39.0,-10.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,49.0,True,True,2023-03-19 09:17:00,2023-03-19 09:00
MPE 28100/1 STASZIC,20.03,08:20,0.0,1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-1.0,False,False,2023-03-20 08:07:00,2023-03-20 08:00
MPE 28100/1 STASZIC,20.03,08:40,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-20 08:28:00,2023-03-20 08:00
MPE 28100/1 STASZIC,21.03,08:20,0.0,2.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-2.0,False,False,2023-03-21 08:06:00,2023-03-21 08:00
MPE 28100/1 STASZIC,21.03,08:40,5.0,5.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-21 08:28:00,2023-03-21 08:00
MPE 28100/1 STASZIC,22.03,08:20,2.0,1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-22 08:09:00,2023-03-22 08:00
MPE 28100/1 STASZIC,22.03,08:40,1.0,-1.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,2.0,False,False,2023-03-22 08:30:00,2023-03-22 08:00
MPE 28100/1 STASZIC,23.03,08:20,0.0,2.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-2.0,False,False,2023-03-23 08:06:00,2023-03-23 08:00
MPE 28100/1 STASZIC,23.03,08:40,6.0,6.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-23 08:28:00,2023-03-23 08:00
MPE 28100/1 STASZIC,24.03,08:20,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 08:20:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-24 08:08:00,2023-03-24 08:00
MPE 28100/1 STASZIC,24.03,08:40,4.0,4.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 08:40:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-24 08:28:00,2023-03-24 08:00
MPE 28104/5 ZAMOYSKI,17.03,12:21,1.0,1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 12:21:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-17 12:09:00,2023-03-17 12:00
MPE 28104/5 ZAMOYSKI,17.03,12:33,9.0,8.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 12:33:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,1.0,False,True,2023-03-17 12:22:00,2023-03-17 12:00
MPE 28104/5 ZAMOYSKI,19.03,12:21,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 12:21:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-19 12:09:00,2023-03-19 12:00
MPE 28104/5 ZAMOYSKI,19.03,12:33,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 12:33:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-19 12:21:00,2023-03-19 12:00
MPE 28104/5 ZAMOYSKI,23.03,12:21,2.0,4.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 12:21:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-2.0,False,False,2023-03-23 12:07:00,2023-03-23 12:00
MPE 28104/5 ZAMOYSKI,23.03,12:33,9.0,7.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 12:33:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,2.0,False,True,2023-03-23 12:23:00,2023-03-23 12:00
MPE 28104/5 ZAMOYSKI,24.03,12:21,2.0,4.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 12:21:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,-2.0,False,False,2023-03-24 12:07:00,2023-03-24 12:00
